decl,ra_bulge,dec_bulge,g,redshift,ext_model_bulge,pa_bulge,fluxnorm_bulge,sedname_bulge,b_bulge,i,r,u,ra,a_bulge,y,z,rv_bulge,id,magnorm_bulge,av_bulge
-3.0,3.3,-3.0,24.2763730614,1.468,CCM,130.1155,5.57843017007e-17,Exp.50E09.1Z.spec,0.510676137279,23.4101562,24.1712596452,24.3502673797,3.3,0.617219820268,22.2683076451,22.8528070725,3.1,67674863,22.2309873554,0.0
-2.85,3.3,-2.85,24.0951711614,1.468,CCM,-169.5487,6.59162907979e-17,Exp.50E09.1Z.spec,0.458151226646,23.2289543,23.9900577452,24.1690654797,3.3,0.810582692033,22.0871057451,22.6716051725,3.1,67687290,22.0497854554,0.0
-2.7,3.3,-2.7,24.0528928614,1.468,CCM,98.31708,6.8533684513e-17,Exp.50E09.1Z.spec,0.512490271733,23.186676,23.9477794452,24.1267871797,3.3,0.752902286608,22.0448274451,22.6293268725,3.1,67688500,22.0075071554,0.0
-2.55,3.3,-2.55,23.7448522614,1.468,CCM,-106.6795,9.10165398464e-17,Exp.50E09.1Z.spec,0.552045671697,22.8786354,23.6397388452,23.8187465797,3.3,0.923685420275,21.7367868451,22.3212862725,3.1,67711225,21.6994665554,0.0
-2.4,3.3,-2.4,24.0287300235,1.47,CCM,-31.17297,7.00448072963e-17,Exp.50E09.1Z.spec,0.506590377557,23.1666279,23.9239249661,24.1016220744,3.3,0.778440353844,22.0261708999,22.6077590738,3.1,67865446,21.9838274959,0.0
-2.25,3.3,-2.25,23.7327705235,1.47,CCM,-147.0754,9.19940512503e-17,Exp.50E09.1Z.spec,0.571858369349,22.8706684,23.6279654661,23.8056625744,3.3,0.901406999282,21.7302113999,22.3117995738,3.1,67879378,21.6878679959,0.0
-2.1,3.3,-2.1,24.0952319764,1.472,CCM,65.72976,6.58536219239e-17,Exp.50E09.1Z.spec,0.518039971759,23.2372227,23.9907341692,24.1671132304,3.3,0.716717801633,22.0980294777,22.6766692999,3.1,68049863,22.050818193,0.0
-1.95,3.3,-1.95,23.6965922764,1.472,CCM,49.46277,9.50682601612e-17,Exp.50E09.1Z.spec,0.688856717742,22.838583,23.5920944692,23.7684735304,3.3,0.773157306085,21.6993897777,22.2780295999,3.1,68055796,21.652178493,0.0
-1.8,3.3,-1.8,23.1711138764,1.472,CCM,-24.44873,1.54250615616e-16,Exp.50E09.1Z.spec,0.770069202107,22.3131046,23.0666160692,23.2429951304,3.3,1.11277334859,21.1739113777,21.7525511999,3.1,68097021,21.126700093,0.0
-1.65,3.3,-1.65,23.2738270385,1.474,CCM,-109.3757,1.40263965236e-16,Exp.50E09.1Z.spec,0.714078177269,22.4199181,23.1696214483,23.3446760555,3.3,1.09341333048,21.2818692535,21.8575673416,3.1,68254567,21.2299020775,0.0
-1.5,3.3,-1.5,23.8839444114,1.476,CCM,77.90794,7.99292575463e-17,Exp.50E09.1Z.spec,0.453962200456,23.0341091,23.7799832378,23.9537356711,3.3,0.990094739576,21.8968330629,22.4699945669,3.1,68413000,21.8405029107,0.0
-1.35,3.3,-1.35,24.0107850114,1.476,CCM,96.30871,7.11163631365e-17,Exp.50E09.1Z.spec,0.561740940211,23.1609497,23.9068238378,24.0805762711,3.3,0.713355435807,22.0236736629,22.5968351669,3.1,68422386,21.9673435107,0.0
-1.2,3.3,-1.2,23.3705453114,1.476,CCM,80.15344,1.28252375791e-16,Exp.50E09.1Z.spec,0.761604334783,22.52071,23.2665841378,23.4403365711,3.3,0.93920140315,21.3834339629,21.9565954669,3.1,68424994,21.3271038107,0.0
-1.05,3.3,-1.05,23.0505112618,1.48,CCM,-118.4256,1.72069681368e-16,Exp.50E09.1Z.spec,0.753122848518,22.208786,22.9468390079,23.1181083386,3.3,1.26873666994,21.0726817791,21.6414420172,3.1,68801546,21.0080064717,0.0
-0.9,3.3,-0.9,23.8720335596,1.482,CCM,54.05336,8.07077795195e-17,Exp.50E09.1Z.spec,0.475933532555,23.0343552,23.7683880549,23.9384915317,3.3,0.95449325786,21.8985054794,22.4651006572,3.1,68971446,21.8299788607,0.0
-0.75,3.3,-0.75,23.7331136596,1.482,CCM,-125.6043,9.17240788308e-17,Exp.50E09.1Z.spec,0.564856470897,22.8954353,23.6294681549,23.7995716317,3.3,0.911976684432,21.7595855794,22.3261807572,3.1,68975503,21.6910589607,0.0
-0.6,3.3,-0.6,23.9989432711,1.484,CCM,161.871,7.1774584009e-17,Exp.50E09.1Z.spec,0.524830179863,23.165329,23.8952689931,24.0642453994,3.3,0.771598713914,22.0293905304,22.593955242,3.1,69158323,21.9573406477,0.0
-0.45,3.3,-0.45,24.5305110391,1.486,CCM,26.81552,4.39710981332e-17,Exp.50E09.1Z.spec,0.396465493013,23.7009525,24.4267437531,24.5946227466,3.3,0.63131739464,22.5653921424,23.127732166,3.1,69299750,22.4893490784,0.0
-0.3,3.3,-0.3,23.3225128391,1.486,CCM,27.67894,1.33772422496e-16,Exp.50E09.1Z.spec,0.748380957539,22.4929543,23.2187455531,23.3866245466,3.3,0.99800854295,21.3573939424,21.919733966,3.1,69347719,21.2813508784,0.0
-0.15,3.3,-0.15,24.585083828,1.492,CCM,84.66217,4.17676490193e-17,Exp.50E09.1Z.spec,0.332996360494,23.7676086,24.4807062381,24.6454439015,3.3,0.715348321501,22.634380369,23.1888833371,3.1,69851656,22.545167281,0.0
0.0,3.3,0.0,23.8241425674,1.494,CCM,48.92712,8.41504494809e-17,Exp.50E09.1Z.spec,0.616445414168,23.0106659,23.719511559,23.8832018481,3.3,0.76938307383,21.8783011836,22.4300818561,3.1,70079718,21.7846262578,0.0
0.15,3.3,0.15,23.8302928368,1.496,CCM,174.4701,8.36448865933e-17,Exp.50E09.1Z.spec,0.659813331795,23.0207882,23.7254029035,23.8880272289,3.3,0.714829528839,21.8889952479,22.4384541821,3.1,70257822,21.7911688662,0.0
0.3,3.3,0.3,22.8638926368,1.496,CCM,-6.268612,2.03703962308e-16,Exp.50E09.1Z.spec,0.957759992385,22.054388,22.7590027035,22.9216270289,3.3,1.18089187371,20.9225950479,21.4720539821,3.1,70263927,20.8247686662,0.0
0.45,3.3,0.45,24.6398180796,1.498,CCM,-6.402079,3.96713164114e-17,Exp.50E09.1Z.spec,0.430454496116,23.8342381,24.5346766408,24.6962000219,3.3,0.526662132508,22.7031245159,23.2502825848,3.1,70384895,22.6010758282,0.0
0.6,3.3,0.6,24.5735989137,1.5,CCM,55.88747,4.21514848961e-17,Exp.50E09.1Z.spec,0.383751451098,23.7718906,24.4682345318,24.6286103097,3.3,0.627302643322,22.6410492122,23.1861836635,3.1,70585049,22.535235162,0.0
0.75,3.3,0.75,23.5105592137,1.5,CCM,-28.00118,1.12209275529e-16,Exp.50E09.1Z.spec,0.702194217373,22.7088509,23.4051948318,23.5655706097,3.3,0.897216405182,21.5780095122,22.1231439635,3.1,70640405,21.472195462,0.0
0.9,3.3,0.9,22.9309914489,1.502,CCM,52.43686,1.91294610139e-16,Exp.50E09.1Z.spec,0.829139311198,22.1331062,22.8254594711,22.9846204292,3.3,1.28406129936,21.0026757405,21.5457334351,3.1,70805368,20.8930105238,0.0
1.05,3.3,1.05,23.6255906489,1.502,CCM,164.9121,1.00893468789e-16,Exp.50E09.1Z.spec,0.545197753492,22.8277054,23.5200586711,23.6792196292,3.3,1.04147035416,21.6972749405,22.2403326351,3.1,70814636,21.5876097238,0.0
1.2,3.3,1.2,24.2060972489,1.506,CCM,160.4241,5.90691767716e-17,Exp.50E09.1Z.spec,0.529517128613,23.4156799,24.1004387803,24.2568933238,3.3,0.634361323172,22.2871805893,22.8251777283,3.1,71159269,22.1688650622,0.0
1.35,3.3,1.35,23.7289358489,1.506,CCM,94.14695,9.16696299652e-17,Exp.50E09.1Z.spec,0.572857427762,22.9385185,23.6232773803,23.7797319238,3.3,0.903061791045,21.8100191893,22.3480163283,3.1,71174899,21.6917036622,0.0
1.5,3.3,1.5,23.3182150489,1.506,CCM,123.6363,1.33817773066e-16,Exp.50E09.1Z.spec,0.784887577162,22.5277977,23.2125565803,23.3690111238,3.3,0.955851222382,21.3992983893,21.9372955283,3.1,71186629,21.2809828622,0.0
1.65,3.3,1.65,24.3407802558,1.514,CCM,89.64385,5.21067820235e-17,Exp.50E09.1Z.spec,0.444725696175,23.5647564,24.2356752155,24.3857165868,3.3,0.669503140814,22.4397253401,22.9687260821,3.1,71881869,22.3050317251,0.0
1.8,3.3,1.8,24.0695179207,1.516,CCM,-17.75151,6.68739098643e-17,Exp.50E09.1Z.spec,0.491366476356,23.2969875,23.9646152888,24.1129435483,3.3,0.774888976817,22.1726409921,22.6997844656,3.1,72083856,22.0341255692,0.0
1.95,3.3,1.95,24.414383134,1.518,CCM,-134.1346,4.86596583859e-17,Exp.50E09.1Z.spec,0.506171487751,23.6453152,24.3096954351,24.456282063,3.3,0.550793116307,22.5217132438,23.0470619584,3.1,72249948,22.3793447188,0.0
2.1,3.3,2.1,23.8955430072,1.52,CCM,33.19699,7.84445417954e-17,Exp.50E09.1Z.spec,0.636249303494,23.1299171,23.7910853786,23.9359070107,3.3,0.701114217438,22.0072996133,22.5307172284,3.1,72461890,21.8608605315,0.0
2.25,3.3,2.25,23.0801420072,1.52,CCM,-172.9658,1.66235253714e-16,Exp.50E09.1Z.spec,0.696403722136,22.3145161,22.9756843786,23.1205060107,3.3,1.33982410023,21.1918986133,21.7153162284,3.1,72481157,21.0454595315,0.0
2.4,3.3,2.4,24.2892836327,1.524,CCM,-178.5092,5.45497326578e-17,Exp.50E09.1Z.spec,0.484852085966,23.5304966,24.1852996131,24.3265406399,3.3,0.644849757324,22.4102664992,22.9295614964,3.1,72809153,22.2552857917,0.0
2.55,3.3,2.55,24.0114420327,1.524,CCM,-172.524,7.04578305023e-17,Exp.50E09.1Z.spec,0.577063483389,23.252655,23.9074580131,24.0486990399,3.3,0.696705348743,22.1324248992,22.6517198964,3.1,72851470,21.9774441917,0.0
2.7,3.3,2.7,24.5798426331,1.526,CCM,-137.2558,4.17287486418e-17,Exp.50E09.1Z.spec,0.449626219811,23.8244476,24.4761101016,24.6155321262,3.3,0.534842835809,22.7048824016,23.2224579202,3.1,72977264,22.5461789546,0.0
2.85,3.3,2.85,23.6623998529,1.528,CCM,79.58734,9.71138238322e-17,Exp.50E09.1Z.spec,0.598587368756,22.9103718,23.5589197052,23.696508247,3.3,0.922093570527,21.7915185593,22.3072576756,3.1,73208192,21.6290647212,0.0
3.0,3.3,3.0,23.6986394529,1.528,CCM,173.5688,9.39258674553e-17,Exp.50E09.1Z.spec,0.596060789862,22.9466114,23.5951593052,23.732747847,3.3,0.896122874575,21.8277581593,22.3434972756,3.1,73217034,21.6653043212,0.0
3.15,3.3,3.15,23.6026711939,1.53,CCM,7.623289,1.02575603329e-16,Exp.50E09.1Z.spec,0.627727755238,22.8539848,23.4994515084,23.6351834144,3.3,0.928623773312,21.7365464968,22.2499003254,3.1,73411845,21.5696571577,0.0
3.3,3.3,3.3,24.4006001229,1.532,CCM,-37.6821,4.91751876446e-17,Exp.50E09.1Z.spec,0.424618445292,23.6552296,24.2976571542,24.4315168984,3.3,0.667157368913,22.53870693,23.0502474078,3.1,73552011,22.3679022935,0.0
3.45,3.3,3.45,23.5368820229,1.532,CCM,16.43746,1.0895151304e-16,Exp.50E09.1Z.spec,0.578871204935,22.7915115,23.4339390542,23.5677987984,3.3,1.06937522941,21.67498883,22.1865293078,3.1,73589914,21.5041841935,0.0
3.6,3.3,3.6,22.8000008229,1.532,CCM,34.98184,2.14775998021e-16,Exp.50E09.1Z.spec,0.875628677966,22.0546303,22.6970578542,22.8309175984,3.3,1.37728160313,20.93810763,21.4496481078,3.1,73590486,20.7673029935,0.0
3.75,3.3,3.75,24.1778376361,1.534,CCM,-177.8866,6.0357293607e-17,Exp.50E09.1Z.spec,0.44078208218,23.4357567,24.0751818773,24.2071454264,3.3,0.78670430349,22.320008476,22.8299218253,3.1,73743755,22.145442963,0.0
3.9,3.3,3.9,23.1329157361,1.534,CCM,-86.56399,1.58015073675e-16,Exp.50E09.1Z.spec,0.551670883508,22.3908348,23.0302599773,23.1622235264,3.3,1.61830765282,21.275086576,21.7849999253,3.1,73781553,21.100521063,0.0
4.05,3.3,4.05,24.4322454256,1.536,CCM,29.32856,4.77359981758e-17,Exp.50E09.1Z.spec,0.407974453164,23.6934395,24.3298964432,24.4599461603,3.3,0.67555617347,22.5788415602,23.0867591425,3.1,73921014,22.4001523373,0.0
4.2,3.3,4.2,23.907499742,1.538,CCM,-16.01299,7.73792693842e-17,Exp.50E09.1Z.spec,0.571907074199,23.1719456,23.8054838782,23.9335952273,3.3,0.775328238381,22.0582849396,22.5644183018,3.1,74143350,21.875705796,0.0
4.35,3.3,4.35,24.6995297511,1.54,CCM,120.5574,3.72988624306e-17,Exp.50E09.1Z.spec,0.403201244659,23.9671745,24.5978465897,24.7240195258,3.3,0.537357770765,22.8543788397,23.3588587106,3.1,74264001,22.6680283915,0.0
4.5,3.3,4.5,24.1567371637,1.542,CCM,101.1505,6.14747742999e-17,Exp.50E09.1Z.spec,0.332121994383,23.4275227,24.0553879742,24.179630922,3.3,1.06693589744,22.3154965391,22.8184070522,3.1,74489849,22.1255250006,0.0
4.65,3.3,4.65,23.9392993637,1.542,CCM,21.27337,7.51055555542e-17,Exp.50E09.1Z.spec,0.57052562238,23.2100849,23.8379501742,23.962193122,3.3,0.756181185308,22.0980587391,22.6009692522,3.1,74501818,21.9080872006,0.0
4.8,3.3,4.8,23.4560992637,1.542,CCM,-26.75787,1.17206609468e-16,Exp.50E09.1Z.spec,0.681079589918,22.7268848,23.3547500742,23.478993022,3.3,0.98089987683,21.6148586391,22.1177691522,3.1,74528646,21.4248871006,0.0
4.95,3.3,4.95,23.9592927154,1.546,CCM,44.16212,7.3696215348e-17,Exp.50E09.1Z.spec,0.500036727985,23.2361698,23.8586368431,23.9790251345,3.3,0.848636194128,22.1267232623,22.6256566847,3.1,74885445,21.9286543946,0.0
5.1,3.3,5.1,23.7901719154,1.546,CCM,31.47602,8.61179147542e-17,Exp.50E09.1Z.spec,0.63823751034,23.067049,23.6895160431,23.8099043345,3.3,0.774842846583,21.9576024623,22.4565358847,3.1,74889623,21.7595335946,0.0
5.25,3.3,5.25,23.5244115154,1.546,CCM,125.0865,1.10001261409e-16,Exp.50E09.1Z.spec,0.637605807415,22.8012886,23.4237556431,23.5441439345,3.3,0.986507753229,21.6918420623,22.1907754847,3.1,74901975,21.4937731946,0.0
5.4,3.3,5.4,24.4384915208,1.55,CCM,-139.7479,4.73735783503e-17,Exp.50E09.1Z.spec,0.425685692022,23.7212543,24.3386350287,24.4551390045,3.3,0.647207165436,22.6151028922,23.10952055,3.1,75219046,22.4084268822,0.0
5.55,3.3,5.55,24.3429458671,1.552,CCM,-72.55223,5.17181777241e-17,Exp.50E09.1Z.spec,0.453869300926,23.6285896,24.2435514837,24.3580771053,3.3,0.662458746311,22.5237091364,23.0162479611,3.1,75413629,22.3131593224,0.0
5.7,3.3,5.7,23.3221843671,1.552,CCM,113.236,1.324182409e-16,Exp.50E09.1Z.spec,0.633103136333,22.6078281,23.2227899837,23.3373156053,3.3,1.19625841157,21.5029476364,21.9954864611,3.1,75456712,21.2923978224,0.0
5.85,3.3,5.85,24.7788849446,1.554,CCM,-36.57925,3.46065643746e-17,Exp.50E09.1Z.spec,0.354327931218,24.067379,24.679998394,24.7925185548,3.3,0.572468659639,22.9639593001,23.4544997616,3.1,75573584,22.7493711427,0.0
6.0,3.3,6.0,23.7290489998,1.556,CCM,134.6123,9.09883151681e-17,Exp.50E09.1Z.spec,0.49888748569,23.0203724,23.6307112537,23.7412098116,3.3,1.05247571258,21.9183762191,22.4069805142,3.1,75825816,21.6998032998,0.0
6.15,3.3,6.15,23.6335312297,1.558,CCM,-113.8054,9.93310879324e-17,Exp.50E09.1Z.spec,0.659466999354,22.9276714,23.5357760887,23.6442539796,3.3,0.868940254046,21.8262708905,22.3137165007,3.1,76033894,21.6045543776,0.0
6.3,3.3,6.3,23.978952779,1.56,CCM,-18.78099,7.22449549186e-17,Exp.50E09.1Z.spec,0.623157776696,23.2758923,23.8818031027,23.98827249,3.3,0.673357740995,22.1752402674,22.66147447,3.1,76169276,21.9502485469,0.0
6.45,3.3,6.45,22.994434679,1.56,CCM,-74.8202,1.78901822331e-16,Exp.50E09.1Z.spec,0.99811794708,22.2913742,22.8972850027,23.00375439,3.3,1.0247719162,21.1907221674,21.67695637,3.1,76193122,20.9657304469,0.0
6.6,3.3,6.6,23.3942449003,1.562,CCM,-77.2461,1.23760164349e-16,Exp.50E09.1Z.spec,0.747840163291,22.6939659,23.297712743,23.4021965283,3.3,0.953437037894,21.5946693075,22.0791864292,3.1,76378701,21.3658151644,0.0
6.75,3.3,6.75,23.8060443443,1.564,CCM,175.756,8.46741138845e-17,Exp.50E09.1Z.spec,0.523583471115,23.1085358,23.7101442414,23.8126622051,3.3,0.93906514354,22.0105252662,22.4933731592,3.1,76557438,21.7778907068,0.0
6.9,3.3,6.9,24.4233073413,1.566,CCM,-65.48029,4.79440909772e-17,Exp.50E09.1Z.spec,0.445844002282,23.7285519,24.3280401923,24.4286245163,3.3,0.631435624045,22.6318032223,23.1130405432,3.1,76723721,22.395429636,0.0
7.05,3.3,7.05,23.2938250413,1.566,CCM,168.0301,1.35683803353e-16,Exp.50E09.1Z.spec,0.641670637409,22.5990696,23.1985578923,23.2991422163,3.3,1.21938826249,21.5023209223,21.9835582432,3.1,76754017,21.265947336,0.0
7.2,3.3,7.2,23.6090706295,1.568,CCM,129.3313,1.01465580165e-16,Exp.50E09.1Z.spec,0.434229830687,22.9170628,23.5144392115,23.6131210071,3.3,1.35604399216,21.8213904203,22.3011167043,3.1,76972260,21.5814705006,0.0
7.35,3.3,7.35,24.1659372397,1.57,CCM,144.3779,6.07376032114e-17,Exp.50E09.1Z.spec,0.544335659708,23.476675,24.0719495331,24.168763459,3.3,0.654179691266,22.3820397019,22.8601590141,3.1,77117096,22.1386232328,0.0
-7.5,3.15,-7.5,23.8216570397,1.57,CCM,-72.20186,8.34007065846e-17,Exp.50E09.1Z.spec,0.601429286672,23.1323948,23.7276693331,23.824483259,3.15,0.808534621412,22.0377595019,22.5158788141,3.1,77122286,21.7943430328,0.0
-7.35,3.15,-7.35,23.7914579397,1.57,CCM,47.12206,8.57530094073e-17,Exp.50E09.1Z.spec,0.553455691906,23.1021957,23.6974702331,23.794284159,3.15,0.902963821464,22.0075604019,22.4856797141,3.1,77138465,21.7641439328,0.0
-7.2,3.15,-7.2,24.5499734679,1.576,CCM,37.72493,4.26095089044e-17,Exp.50E09.1Z.spec,0.322975203214,23.8688927,24.4578585969,24.5492744631,3.15,0.78127487049,22.779605749,23.2507330356,3.1,77642355,22.523501036,0.0
-7.05,3.15,-7.05,24.2540139679,1.576,CCM,20.97629,5.59616265245e-17,Exp.50E09.1Z.spec,0.527230186393,23.5729332,24.1618990969,24.2533149631,3.15,0.625604193673,22.483646249,22.9547735356,3.1,77677789,22.227541536,0.0
-6.9,3.15,-6.9,24.249125747,1.578,CCM,-111.202,5.61996631723e-17,Exp.50E09.1Z.spec,0.509144467332,23.5708027,24.1576423416,24.2473014663,3.15,0.651351666728,22.482399574,22.9520297715,3.1,77867135,22.2229330763,0.0
-6.75,3.15,-6.75,23.488086047,1.578,CCM,135.1226,1.13279048556e-16,Exp.50E09.1Z.spec,0.586283171774,22.809763,23.3966026416,23.4862617663,3.15,1.12635601129,21.721359874,22.1909900715,3.1,77890863,21.4618933763,0.0
-6.6,3.15,-6.6,24.0086163423,1.58,CCM,28.1571,7.01174933394e-17,Exp.50E09.1Z.spec,0.563153725625,23.3330917,23.9177890093,24.0056880733,3.15,0.732796571636,22.2456413757,22.7135387664,3.1,78070006,21.9827014031,0.0
-6.45,3.15,-6.45,23.2898568423,1.58,CCM,90.54659,1.35934652688e-16,Exp.50E09.1Z.spec,0.819710887014,22.6143322,23.1990295093,23.2869285733,3.15,0.964846129289,21.5268818757,21.9947792664,3.1,78090520,21.2639419031,0.0
-6.3,3.15,-6.3,23.8466172956,1.582,CCM,-108.5622,8.13802112851e-17,Exp.50E09.1Z.spec,0.585427344587,23.1739082,23.7564679861,23.8425951869,3.15,0.817000612635,22.0873771144,22.5535781934,3.1,78265689,21.8209703253,0.0
-6.15,3.15,-6.15,24.7607470707,1.586,CCM,-10.98372,3.5047470196e-17,Exp.50E09.1Z.spec,0.419033343327,24.0937366,24.6719953098,24.754587638,3.15,0.499969745679,23.0085937229,23.4717622118,3.1,78575134,22.7356256702,0.0
-6.0,3.15,-6.0,24.0963469707,1.586,CCM,59.34589,6.46274045768e-17,Exp.50E09.1Z.spec,0.496074653246,23.4293365,24.0075952098,24.090187538,3.15,0.77052635533,22.3441936229,22.8073621118,3.1,78629857,22.0712255702,0.0
-5.85,3.15,-5.85,23.8003875707,1.586,CCM,-174.4305,8.48790431541e-17,Exp.50E09.1Z.spec,0.659889613904,23.1333771,23.7116358098,23.794228138,3.15,0.757164680465,22.0482342229,22.5114027118,3.1,78651307,21.7752661702,0.0
-5.7,3.15,-5.7,24.4356026203,1.588,CCM,-73.45713,4.72725352054e-17,Exp.50E09.1Z.spec,0.486413853203,23.7714653,24.3475402241,24.428402766,3.15,0.57858904802,22.6864085635,23.1486311439,3.1,78785476,22.4107451231,0.0
-5.55,3.15,-5.55,23.8316025203,1.588,CCM,62.01847,8.24534693522e-17,Exp.50E09.1Z.spec,0.610864101949,23.1674652,23.7435401241,23.824402666,3.15,0.795854826128,22.0824084635,22.5446310439,3.1,78822114,21.8067450231,0.0
-5.4,3.15,-5.4,23.3665222203,1.588,CCM,92.0379,1.26543853074e-16,Exp.50E09.1Z.spec,0.638688282764,22.7023849,23.2784598241,23.359322366,3.15,1.15954920497,21.6173281635,22.0795507439,3.1,78831639,21.3416647231,0.0
-5.25,3.15,-5.25,23.6806034203,1.588,CCM,-152.2095,9.47564046627e-17,Exp.50E09.1Z.spec,0.613102373544,23.0164661,23.5925410241,23.673403566,3.15,0.90906679568,21.9314093635,22.3936319439,3.1,78847205,21.6557459231,0.0
-5.1,3.15,-5.1,23.2044293358,1.59,CCM,71.47388,1.46883706554e-16,Exp.50E09.1Z.spec,0.839648178104,22.5431767,23.1170167442,23.1962103544,3.15,1.02229273626,21.4587954756,21.9195253874,3.1,79052435,21.1798332998,0.0
-4.95,3.15,-4.95,24.0812016974,1.592,CCM,179.8245,6.54878770212e-17,Exp.50E09.1Z.spec,0.514138694871,23.4228477,23.9943982519,24.0719804122,3.15,0.755700464221,22.3392646265,22.7982344502,3.1,79201236,22.0568650786,0.0
-4.8,3.15,-4.8,23.3219771899,1.596,CCM,-8.04093,1.3171534358e-16,Exp.50E09.1Z.spec,0.622002514699,22.669508,23.2363011289,23.3108436682,3.15,1.24383810632,21.5864844365,22.0429203205,3.1,79603364,21.2981764353,0.0
-4.65,3.15,-4.65,24.1624073426,1.598,CCM,-39.98621,6.07231198287e-17,Exp.50E09.1Z.spec,0.429696015321,23.5129299,24.0772563578,24.150369037,3.15,0.84216735026,22.429932965,22.8851963731,3.1,79757697,22.1388821664,0.0
-4.5,3.15,-4.5,24.8215779418,1.6,CCM,57.53012,3.30806079e-17,Exp.50E09.1Z.spec,0.427124925569,24.1751328,24.736927414,24.8086713483,3.15,0.466913399112,23.0924426488,23.5463714364,3.1,79901682,22.7983336537,0.0
-4.35,3.15,-4.35,24.0492317566,1.602,CCM,56.12003,6.73590802038e-17,Exp.50E09.1Z.spec,0.584686076884,23.4058666,23.9650608713,24.0354943021,3.15,0.686652536599,22.3234581213,22.776077339,3.1,80146971,22.0262769875,0.0
-4.2,3.15,-4.2,23.9948723566,1.602,CCM,-149.5359,7.08173886221e-17,Exp.50E09.1Z.spec,0.576140615641,23.3515072,23.9107014713,23.9811349021,3.15,0.731977162857,22.2690987213,22.721717939,3.1,80148089,21.9719175875,0.0
-4.05,3.15,-4.05,24.5150416698,1.604,CCM,-120.1238,4.38482806904e-17,Exp.50E09.1Z.spec,0.417041133216,23.8748074,24.4313313696,24.5005132024,3.15,0.631935464109,22.7922500588,23.243884551,3.1,80307285,22.492385935,0.0
-3.9,3.15,-3.9,24.6298010698,1.604,CCM,157.6737,3.94501636541e-17,Exp.50E09.1Z.spec,0.402780651569,23.9895668,24.5460907696,24.6152726024,3.15,0.589761799124,22.9070094588,23.358643951,3.1,80312403,22.607145335,0.0
-3.75,3.15,-3.75,23.6585612839,1.608,CCM,-16.92104,9.64476609502e-17,Exp.50E09.1Z.spec,0.569622381269,23.0247269,23.5757278179,23.6425855631,3.15,1.00554543095,21.9417096219,22.3915933103,3.1,80729064,21.6365381089,0.0
-3.6,3.15,-3.6,23.7854018839,1.608,CCM,52.65625,8.58134691897e-17,Exp.50E09.1Z.spec,0.577849046833,23.1515675,23.7025684179,23.7694261631,3.15,0.88373081812,22.0685502219,22.5184339103,3.1,80737014,21.7633787089,0.0
-3.45,3.15,-3.45,24.3356488717,1.61,CCM,-124.9508,5.16804775734e-17,Exp.50E09.1Z.spec,0.465835370578,23.7050323,24.253226005,24.3190064342,3.15,0.666604901275,22.621920778,23.0707696128,3.1,80887097,22.3139510623,0.0
-3.3,3.15,-3.3,24.3235677717,1.61,CCM,159.1907,5.22587428808e-17,Exp.50E09.1Z.spec,0.504758735638,23.6929512,24.241144905,24.3069253342,3.15,0.621964224077,22.609839678,23.0586885128,3.1,80905632,22.3018699623,0.0
-3.15,3.15,-3.15,24.0034459717,1.61,CCM,-170.8488,7.01790812378e-17,Exp.50E09.1Z.spec,0.510053499826,23.3728294,23.921023105,23.9868035342,3.15,0.822349932568,22.289717878,22.7385667128,3.1,80912469,21.9817481623,0.0
-3.0,3.15,-3.0,23.9255852838,1.612,CCM,-40.03692,7.53736788902e-17,Exp.50E09.1Z.spec,0.602395106866,23.2981415,23.8435555482,23.9083091463,3.15,0.747569148059,22.2151137483,22.6628138689,3.1,81108726,21.9042180751,0.0
-2.85,3.15,-2.85,23.2853455838,1.612,CCM,151.916,1.35930086458e-16,Exp.50E09.1Z.spec,0.852483923065,22.6579018,23.2033158482,23.2680694463,3.15,0.94295925071,21.5748740483,22.0225741689,3.1,81131799,21.2639783751,0.0
-2.7,3.15,-2.7,24.1618790647,1.614,CCM,116.7826,6.06132115614e-17,Exp.50E09.1Z.spec,0.456837930836,23.5375347,24.0802260647,24.1440100591,3.15,0.796487813225,22.454920436,22.9013511525,3.1,81304504,22.1408491192,0.0
